contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074707,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074707,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074708,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074708,0000030,Vote by Mail - 400C,209010,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074708,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074709,0000030,Vote by Mail - 400C,209010,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074709,0000030,Vote by Mail - 400C,209010,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074709,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074710,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074710,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074710,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074711,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074711,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074711,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074712,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074712,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074712,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074713,0000030,Vote by Mail - 400C,209010,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074713,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074713,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074714,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074714,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074714,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074715,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074715,0000030,Vote by Mail - 400C,209010,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074715,0000030,Vote by Mail - 400C,209010,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074716,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074716,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074716,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074717,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074717,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074717,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074718,0000030,Vote by Mail - 400C,209010,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074718,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074718,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074719,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074719,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074719,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074720,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074720,0000030,Vote by Mail - 400C,209010,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074720,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074721,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074721,0000030,Vote by Mail - 400C,209010,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074721,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074722,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074722,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074722,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074723,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074723,0000030,Vote by Mail - 400C,209010,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074723,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074724,0000030,Vote by Mail - 400C,209010,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074724,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074724,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074725,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074725,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074725,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074726,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074726,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074726,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074727,0000030,Vote by Mail - 400C,209010,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074727,0000030,Vote by Mail - 400C,209010,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074727,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074728,0000030,Vote by Mail - 400C,209010,1,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074728,0000030,Vote by Mail - 400C,209010,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074728,0000030,Vote by Mail - 400C,209010,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074729,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074729,0000030,Vote by Mail - 400C,209010,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074729,0000030,Vote by Mail - 400C,209010,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074730,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074730,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074730,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074731,0000030,Vote by Mail - 400C,209010,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074731,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074731,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074732,0000030,Vote by Mail - 400C,209010,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074732,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074732,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074733,0000030,Vote by Mail - 400C,209010,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074733,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074733,0000030,Vote by Mail - 400C,209010,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074734,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074734,0000030,Vote by Mail - 400C,209010,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074734,0000030,Vote by Mail - 400C,209010,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074735,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074735,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074735,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074736,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074736,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074736,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074737,0000030,Vote by Mail - 400C,209010,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074737,0000030,Vote by Mail - 400C,209010,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000074737,0000030,Vote by Mail - 400C,209010,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075801,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075801,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075801,0000031,Vote by Mail - 400C,209710,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075802,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075802,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075802,0000031,Vote by Mail - 400C,209710,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075803,0000031,Vote by Mail - 400C,209710,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075803,0000031,Vote by Mail - 400C,209710,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075803,0000031,Vote by Mail - 400C,209710,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075804,0000031,Vote by Mail - 400C,209710,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075804,0000031,Vote by Mail - 400C,209710,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075804,0000031,Vote by Mail - 400C,209710,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075805,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075805,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075805,0000031,Vote by Mail - 400C,209710,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075806,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075806,0000031,Vote by Mail - 400C,209710,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075806,0000031,Vote by Mail - 400C,209710,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075807,0000031,Vote by Mail - 400C,209710,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075807,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075807,0000031,Vote by Mail - 400C,209710,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075808,0000031,Vote by Mail - 400C,209710,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075808,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075808,0000031,Vote by Mail - 400C,209710,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075809,0000031,Vote by Mail - 400C,209710,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075809,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075809,0000031,Vote by Mail - 400C,209710,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075810,0000031,Vote by Mail - 400C,209710,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075810,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075810,0000031,Vote by Mail - 400C,209710,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075811,0000031,Vote by Mail - 400C,209710,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075811,0000031,Vote by Mail - 400C,209710,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075811,0000031,Vote by Mail - 400C,209710,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075812,0000031,Vote by Mail - 400C,209710,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075812,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075812,0000031,Vote by Mail - 400C,209710,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075813,0000031,Vote by Mail - 400C,209710,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075813,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075813,0000031,Vote by Mail - 400C,209710,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075814,0000031,Vote by Mail - 400C,209710,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075814,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075814,0000031,Vote by Mail - 400C,209710,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075815,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075815,0000031,Vote by Mail - 400C,209710,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075815,0000031,Vote by Mail - 400C,209710,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075816,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075816,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075816,0000031,Vote by Mail - 400C,209710,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075817,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075817,0000031,Vote by Mail - 400C,209710,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075817,0000031,Vote by Mail - 400C,209710,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075818,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075818,0000031,Vote by Mail - 400C,209710,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075818,0000031,Vote by Mail - 400C,209710,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075819,0000031,Vote by Mail - 400C,209710,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075819,0000031,Vote by Mail - 400C,209710,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075819,0000031,Vote by Mail - 400C,209710,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075820,0000031,Vote by Mail - 400C,209710,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075820,0000031,Vote by Mail - 400C,209710,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075820,0000031,Vote by Mail - 400C,209710,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075821,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075821,0000031,Vote by Mail - 400C,209710,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075821,0000031,Vote by Mail - 400C,209710,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075822,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075822,0000031,Vote by Mail - 400C,209710,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075822,0000031,Vote by Mail - 400C,209710,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075823,0000031,Vote by Mail - 400C,209710,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075823,0000031,Vote by Mail - 400C,209710,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075823,0000031,Vote by Mail - 400C,209710,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075824,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075824,0000031,Vote by Mail - 400C,209800,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075824,0000031,Vote by Mail - 400C,209800,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075825,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075825,0000031,Vote by Mail - 400C,209800,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075825,0000031,Vote by Mail - 400C,209800,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075826,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075826,0000031,Vote by Mail - 400C,209800,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075826,0000031,Vote by Mail - 400C,209800,3,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075827,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075827,0000031,Vote by Mail - 400C,209800,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075827,0000031,Vote by Mail - 400C,209800,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075828,0000031,Vote by Mail - 400C,209800,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075828,0000031,Vote by Mail - 400C,209800,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075828,0000031,Vote by Mail - 400C,209800,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075829,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075829,0000031,Vote by Mail - 400C,209800,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075829,0000031,Vote by Mail - 400C,209800,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075830,0000031,Vote by Mail - 400C,209800,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075830,0000031,Vote by Mail - 400C,209800,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075830,0000031,Vote by Mail - 400C,209800,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075831,0000031,Vote by Mail - 400C,209800,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075831,0000031,Vote by Mail - 400C,209800,2,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075831,0000031,Vote by Mail - 400C,209800,3,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075832,0000031,Vote by Mail - 400C,209800,1,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075832,0000031,Vote by Mail - 400C,209800,2,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075832,0000031,Vote by Mail - 400C,209800,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075833,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075833,0000031,Vote by Mail - 400C,209800,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075833,0000031,Vote by Mail - 400C,209800,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075834,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075834,0000031,Vote by Mail - 400C,209800,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075834,0000031,Vote by Mail - 400C,209800,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075835,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075835,0000031,Vote by Mail - 400C,209800,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075835,0000031,Vote by Mail - 400C,209800,3,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075836,0000031,Vote by Mail - 400C,209800,1,"NANCI IRA ARMSTRONG-TEMPLE",0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075836,0000031,Vote by Mail - 400C,209800,2,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075836,0000031,Vote by Mail - 400C,209800,3,CHERYL DAVILA,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075837,0000031,Vote by Mail - 400C,209800,1,DARRYL MOORE,0,0
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075837,0000031,Vote by Mail - 400C,209800,2,NA,0,1
"Member, City Council, Dist. 2 - Berkeley (RCV)",000075837,0000031,Vote by Mail - 400C,209800,3,NA,0,1
